video_id,group_id,Question,Answer Options,Correct Answer
P03-R01-PastaSalad,"P03-R01-PastaSalad-1831026-1832837_33439.png
P03-R01-PastaSalad-1841053-1842215_33484.png
P03-R01-PastaSalad-1848377-1849242_33515.png
P03-R01-PastaSalad-1849282-1862255_33716.png
P03-R01-PastaSalad-1862323-1863377_33920.png
P03-R01-PastaSalad-1872553-1873904_33956.png
P03-R01-PastaSalad-1876323-1880620_34038.png
P03-R01-PastaSalad-1880998-1886322_34179.png
P03-R01-PastaSalad-1887430-1888052_34266.png",What did the viewer look at immediately after transferring the cutting board and bowl?,"A: The recipe on the countertop.
B: The storage container near the stove.
C: The pot on the stove.
D: The bell pepper on the counter.
E: The eating utensil in the drawer.",A
P03-R01-PastaSalad,"P03-R01-PastaSalad-719117-721117_11271.png
P03-R01-PastaSalad-724704-725940_11320.png
P03-R01-PastaSalad-739176-740234_11354.png
P03-R01-PastaSalad-740352-741999_11394.png
P03-R01-PastaSalad-750999-752293_11439.png
P03-R01-PastaSalad-755529-756587_11475.png
P03-R01-PastaSalad-760058-761294_11510.png
P03-R01-PastaSalad-761705-762352_11539.png
P03-R01-PastaSalad-763058-764058_11564.png",What did the viewer look at immediately after taking the carrot container from the fridge drawer?,"A: The seasoning container
B: The olive container
C: The inside of the fridge drawer
D: The countertop where the carrot was placed
E: The other items in the fridge",D
P04-R01-PastaSalad,"P04-R01-PastaSalad-821142-831568_12817.png
P04-R01-PastaSalad-832944-843623_13122.png
P04-R01-PastaSalad-843801-848391_13343.png
P04-R01-PastaSalad-856085-857765_13435.png
P04-R01-PastaSalad-858380-860645_13493.png
P04-R01-PastaSalad-864269-866677_13562.png
P04-R01-PastaSalad-868204-869122_13612.png
P04-R01-PastaSalad-875565-882438_13725.png
P04-R01-PastaSalad-883056-885832_13865.png",What did the viewer look at immediately after transferring the chopped bell pepper from the cutting board to the bowl?,"A: The recipe card on the wall.
B: The onion on the counter.
C: The pasta in the other bowl.
D: The eating utensil on the table.
E: The knife and cutting board.",A
P04-R01-PastaSalad,"P04-R01-PastaSalad-415783-417479_5480.png
P04-R01-PastaSalad-426871-428544_5531.png
P04-R01-PastaSalad-430295-430951_5566.png
P04-R01-PastaSalad-436487-446896_5727.png
P04-R01-PastaSalad-447079-447630_5887.png
P04-R01-PastaSalad-450847-451967_5912.png
P04-R01-PastaSalad-452628-455582_5972.png
P04-R01-PastaSalad-458652-460461_6042.png
P04-R01-PastaSalad-461005-466893_6154.png",What did the viewer look at immediately after dividing/pulling apart the tomato?,"A: The trash container
B: The faucet in the sink
C: The recipe on the counter
D: The knife for cutting the tomato
E: The refrigerator",A
P04-R05-Cheeseburger,"P04-R05-Cheeseburger-830676-831763_7946.png
P04-R05-Cheeseburger-842154-844481_7996.png
P04-R05-Cheeseburger-847489-854993_8139.png
P04-R05-Cheeseburger-859498-868514_8378.png
P04-R05-Cheeseburger-872283-879923_8620.png
P04-R05-Cheeseburger-879923-882162_8763.png
P04-R05-Cheeseburger-882162-883899_8822.png
P04-R05-Cheeseburger-885665-886624_8862.png
P04-R05-Cheeseburger-887465-888656_8895.png",What did the viewer look at immediately after squeezing condiment onto the sandwich in Frame 4?,"A: The bread on the plate.
B: The vegetable to be added next.
C: The onion that was just placed.
D: The cooking utensil on the counter.
E: The sink.",B
P04-R05-Cheeseburger,"P04-R05-Cheeseburger-830676-831763_7946.png
P04-R05-Cheeseburger-842154-844481_7996.png
P04-R05-Cheeseburger-847489-854993_8139.png
P04-R05-Cheeseburger-859498-868514_8378.png
P04-R05-Cheeseburger-872283-879923_8620.png
P04-R05-Cheeseburger-879923-882162_8763.png
P04-R05-Cheeseburger-882162-883899_8822.png
P04-R05-Cheeseburger-885665-886624_8862.png
P04-R05-Cheeseburger-887465-888656_8895.png",What did the viewer look at immediately after squeezing condiment onto the sandwich in Frame 4?,"A: The bread on the counter.
B: The vegetable to be added next.
C: The onion for the sandwich.
D: The sink area.
E: The cooking utensil.",B
P04-R06-GreekSalad,"P04-R06-GreekSalad-881690-888050_18094.png
P04-R06-GreekSalad-888040-888900_18200.png
P04-R06-GreekSalad-888900-891190_18247.png
P04-R06-GreekSalad-891180-902160_18439.png
P04-R06-GreekSalad-908630-909970_18618.png
P04-R06-GreekSalad-909970-919160_18771.png
P04-R06-GreekSalad-920810-922170_18924.png
P04-R06-GreekSalad-924820-925740_18959.png
P04-R06-GreekSalad-925740-936790_19132.png",What did the viewer look at immediately after opening the cheese container and before moving around with it?,"A: The bottle of hot sauce
B: The popcorn box
C: The trash bin
D: The condiment container
E: The cereal boxes",D
P04-R06-GreekSalad,"P04-R06-GreekSalad-52065-53035_14.png
P04-R06-GreekSalad-53055-55835_69.png
P04-R06-GreekSalad-55810-56570_122.png
P04-R06-GreekSalad-56575-57625_149.png
P04-R06-GreekSalad-57615-59545_193.png
P04-R06-GreekSalad-59545-60855_241.png
P04-R06-GreekSalad-62555-66545_319.png
P04-R06-GreekSalad-69970-77130_481.png
P04-R06-GreekSalad-79740-81500_611.png",What did the viewer look at immediately after taking the storage container and before moving around with it?,"A: The plastic top on the counter.
B: The sandwich on the plate.
C: The recipe card in the fridge.
D: The sugar canister on the shelf.
E: The green lid of the storage container.",E
P05-R01-PastaSalad,"P05-R01-PastaSalad-1296336-1301601_20360.png
P05-R01-PastaSalad-1303578-1327362_20779.png
P05-R01-PastaSalad-1336448-1338002_21147.png
P05-R01-PastaSalad-1348545-1350471_21199.png
P05-R01-PastaSalad-1350471-1354272_21282.png
P05-R01-PastaSalad-1358191-1362847_21406.png
P05-R01-PastaSalad-1362879-1365503_21512.png
P05-R01-PastaSalad-1366454-1368950_21588.png
P05-R01-PastaSalad-1370192-1372024_21652.png",What did the viewer look at immediately after washing the eating utensil?,"A: The towel on the countertop.
B: The recipe paper on the counter.
C: The cutting board with vegetables.
D: The sink area.
E: The bottle of washing liquid.",A
P05-R01-PastaSalad,"P05-R01-PastaSalad-577060-581183_7193.png
P05-R01-PastaSalad-583261-586055_7294.png
P05-R01-PastaSalad-587423-594359_7435.png
P05-R01-PastaSalad-594359-624337_7968.png
P05-R01-PastaSalad-625088-631834_8499.png
P05-R01-PastaSalad-635472-638311_8639.png
P05-R01-PastaSalad-644520-647456_8724.png
P05-R01-PastaSalad-650160-651409_8786.png
P05-R01-PastaSalad-652236-653515_8824.png",What did the viewer look at immediately after cutting the tomato in Frame 5?,"A: The recipe on the wall
B: The microwave
C: The cucumber on the counter
D: The pot on the stove
E: The jar of sauce",A
P05-R02-TurkeySandwich,"P05-R02-TurkeySandwich-345874-347523_4428.png
P05-R02-TurkeySandwich-352698-355715_4497.png
P05-R02-TurkeySandwich-355825-356922_4558.png
P05-R02-TurkeySandwich-357284-363891_4671.png
P05-R02-TurkeySandwich-363957-365693_4794.png
P05-R02-TurkeySandwich-365780-366684_4834.png
P05-R02-TurkeySandwich-366723-369940_4894.png
P05-R02-TurkeySandwich-371083-374602_4992.png
P05-R02-TurkeySandwich-378972-380108_5060.png",What did the viewer look at immediately after taking the condiment container from the fridge?,"A: The bread container
B: The tomato container
C: The olive container
D: The shelf where the plate was taken
E: The inside of the fridge",C
P05-R02-TurkeySandwich,"P05-R02-TurkeySandwich-693028-702252_11162.png
P05-R02-TurkeySandwich-706699-709483_11336.png
P05-R02-TurkeySandwich-713676-716020_11411.png
P05-R02-TurkeySandwich-717300-718397_11461.png
P05-R02-TurkeySandwich-718923-720242_11496.png
P05-R02-TurkeySandwich-725225-726105_11529.png
P05-R02-TurkeySandwich-726105-728537_11579.png
P05-R02-TurkeySandwich-728537-731766_11663.png
P05-R02-TurkeySandwich-737811-741114_11759.png",What did the viewer look at immediately after squeezing condiment onto the bread?,"A: The fridge
B: The cheese container in the fridge
C: The seasoning container on the counter
D: The salad bowl
E: The sink",B
P06-R01-PastaSalad,"P06-R01-PastaSalad-307357-316256_2785.png
P06-R01-PastaSalad-320668-322751_2945.png
P06-R01-PastaSalad-323541-324779_2995.png
P06-R01-PastaSalad-325027-326770_3040.png
P06-R01-PastaSalad-326862-329220_3100.png
P06-R01-PastaSalad-339458-345999_3229.png
P06-R01-PastaSalad-350412-352733_3358.png
P06-R01-PastaSalad-357742-359687_3420.png
P06-R01-PastaSalad-362678-364339_3474.png",What did the viewer look at immediately after taking the cucumber from the counter?,"A: The recipe on the microwave
B: The bell pepper container
C: The grocery bag
D: The cutting board
E: The cabinet",B
P06-R01-PastaSalad,"P06-R01-PastaSalad-535302-536458_5232.png
P06-R01-PastaSalad-536833-538017_5267.png
P06-R01-PastaSalad-538082-538605_5294.png
P06-R01-PastaSalad-541210-542026_5315.png
P06-R01-PastaSalad-542035-543127_5344.png
P06-R01-PastaSalad-556008-558495_5397.png
P06-R01-PastaSalad-565008-566128_5450.png
P06-R01-PastaSalad-571348-574155_5507.png
P06-R01-PastaSalad-575183-576458_5567.png",What did the viewer look at immediately after taking the plastic bag and before opening the storage container?,"A: The bell pepper
B: The cucumber
C: The lettuce
D: The grocery bag
E: The fridge",D
P06-R02-TurkeySandwich,"P06-R02-TurkeySandwich-337702-341772_4471.png
P06-R02-TurkeySandwich-341788-352549_4687.png
P06-R02-TurkeySandwich-352943-354506_4868.png
P06-R02-TurkeySandwich-354689-373379_5162.png
P06-R02-TurkeySandwich-374787-375787_5448.png
P06-R02-TurkeySandwich-376533-377716_5481.png
P06-R02-TurkeySandwich-379224-382619_5549.png
P06-R02-TurkeySandwich-384887-385802_5613.png
P06-R02-TurkeySandwich-385858-386576_5637.png",What did the viewer look at immediately after putting the cheese on the sandwich?,"A: The bacon container
B: The recipe card in the fridge
C: The cutting board with the knife
D: The cheese container
E: The bread slices",B
P06-R02-TurkeySandwich,"P06-R02-TurkeySandwich-134014-134929_1317.png
P06-R02-TurkeySandwich-135928-137478_1353.png
P06-R02-TurkeySandwich-139343-141104_1402.png
P06-R02-TurkeySandwich-142384-143117_1438.png
P06-R02-TurkeySandwich-146714-147376_1459.png
P06-R02-TurkeySandwich-148953-150545_1493.png
P06-R02-TurkeySandwich-153409-155001_1542.png
P06-R02-TurkeySandwich-153944-154845_1581.png
P06-R02-TurkeySandwich-155020-158598_1647.png",What did the viewer look at immediately after taking the cutting board?,"A: The recipe on the microwave
B: The bread container
C: The tomato container
D: The eating utensil
E: The flour jar",A
P07-R01-PastaSalad,"P07-R01-PastaSalad-594850-599160_8324.png
P07-R01-PastaSalad-603510-622990_8667.png
P07-R01-PastaSalad-623040-638660_9173.png
P07-R01-PastaSalad-640410-651330_9557.png
P07-R01-PastaSalad-653880-656240_9749.png
P07-R01-PastaSalad-656245-658660_9819.png
P07-R01-PastaSalad-658660-662780_9915.png
P07-R01-PastaSalad-662785-664110_9996.png
P07-R01-PastaSalad-664110-665630_10038.png",What did the viewer look at immediately after putting down the bowl in the sink?,"A: The seasoning container on the counter.
B: The recipe instructions on the box.
C: The pasta container on the floor.
D: The grocery bag near the countertop.
E: The sponge next to the kettle.",B
P07-R01-PastaSalad,"P07-R01-PastaSalad-1370630-1373200_25234.png
P07-R01-PastaSalad-1373200-1397750_25626.png
P07-R01-PastaSalad-1397760-1401520_26036.png
P07-R01-PastaSalad-1401500-1410510_26221.png
P07-R01-PastaSalad-1410490-1413180_26390.png
P07-R01-PastaSalad-1413180-1426050_26616.png
P07-R01-PastaSalad-1426040-1431540_26883.png
P07-R01-PastaSalad-1431545-1436325_27032.png
P07-R01-PastaSalad-1436310-1438400_27132.png",What did the viewer look at immediately after cutting the cucumber in Frame 4?,"A: The pile of cucumber peels on the counter.
B: The knife and the next piece of cucumber to cut.
C: The glass jar on the left side of the frame.
D: The chopped vegetables on the cutting board.
E: The sink for washing the cucumber.",B
P08-R01-PastaSalad,"P08-R01-PastaSalad-733843-734784_9964.png
P08-R01-PastaSalad-734784-736872_10009.png
P08-R01-PastaSalad-736872-739152_10073.png
P08-R01-PastaSalad-739689-741571_10134.png
P08-R01-PastaSalad-742425-743189_10174.png
P08-R01-PastaSalad-743719-746131_10222.png
P08-R01-PastaSalad-747308-748896_10282.png
P08-R01-PastaSalad-749485-750779_10325.png
P08-R01-PastaSalad-753221-754809_10369.png",What did the viewer look at immediately after inspecting the recipe?,"A: The cucumber on the cutting board.
B: The bag of Muellers Bowties.
C: The sliced tomatoes on the cutting board.
D: The plastic bag with a green object.
E: The knife in their hand.",A
P08-R01-PastaSalad,"P08-R01-PastaSalad-1076206-1081559_15304.png
P08-R01-PastaSalad-1083147-1085147_15413.png
P08-R01-PastaSalad-1085147-1087118_15471.png
P08-R01-PastaSalad-1097221-1098691_15521.png
P08-R01-PastaSalad-1102339-1105103_15583.png
P08-R01-PastaSalad-1108868-1110280_15644.png
P08-R01-PastaSalad-1114515-1116751_15698.png
P08-R01-PastaSalad-1118133-1122133_15789.png
P08-R01-PastaSalad-1136163-1140516_15910.png",What did the viewer look at immediately after putting the bell pepper into the plastic bag?,"A: The cucumber on the counter.
B: The vegetable container in the fridge.
C: The cutting board with other vegetables.
D: The sink area.
E: The paper towel roll.",A
P09-R01-PastaSalad,"P09-R01-PastaSalad-1399938-1413410_14428.png
P09-R01-PastaSalad-1419838-1420458_14632.png
P09-R01-PastaSalad-1421458-1423350_14669.png
P09-R01-PastaSalad-1423855-1426158_14730.png
P09-R01-PastaSalad-1426394-1428642_14797.png
P09-R01-PastaSalad-1428661-1438349_14970.png
P09-R01-PastaSalad-1453083-1500143_15790.png
P09-R01-PastaSalad-1505089-1521528_16706.png
P09-R01-PastaSalad-1523244-1524631_16964.png",What did the viewer look at immediately after transferring vegetables into the strainer?,"A: The faucet handle to turn on the water.
B: The sponge for cleaning the utensils.
C: The washing liquid bottle.
D: The sink drain.
E: The countertop near the boxes.",A
P09-R01-PastaSalad,"P09-R01-PastaSalad-1869685-1875762_22324.png
P09-R01-PastaSalad-1878857-1881560_22451.png
P09-R01-PastaSalad-1888189-1890618_22527.png
P09-R01-PastaSalad-1894267-1895779_22585.png
P09-R01-PastaSalad-1898676-1902360_22661.png
P09-R01-PastaSalad-1906193-1907550_22735.png
P09-R01-PastaSalad-1909533-1916271_22854.png
P09-R01-PastaSalad-1918227-1920495_22985.png
P09-R01-PastaSalad-1921742-1923152_23039.png",What did the viewer look at immediately after pouring water from the bowl into the sink?,"A: The faucet
B: The paper towel on the counter
C: The sponge in the sink
D: The soap dispenser
E: The empty bowl",B
P09-R02-TurkeySandwich,"P09-R02-TurkeySandwich-414224-417524_7142.png
P09-R02-TurkeySandwich-421224-425824_7258.png
P09-R02-TurkeySandwich-430074-438774_7451.png
P09-R02-TurkeySandwich-439400-442600_7624.png
P09-R02-TurkeySandwich-454350-457450_7716.png
P09-R02-TurkeySandwich-457450-459250_7787.png
P09-R02-TurkeySandwich-468800-471400_7852.png
P09-R02-TurkeySandwich-474650-480650_7977.png
P09-R02-TurkeySandwich-483406-484542_8082.png",What did the viewer look at immediately after putting the cheese on the sandwich?,"A: The recipe instructions
B: The deli meat container
C: The tomato container
D: The cutting board
E: The fridge",A
P09-R02-TurkeySandwich,"P09-R02-TurkeySandwich-414224-417524_7142.png
P09-R02-TurkeySandwich-421224-425824_7258.png
P09-R02-TurkeySandwich-430074-438774_7451.png
P09-R02-TurkeySandwich-439400-442600_7624.png
P09-R02-TurkeySandwich-454350-457450_7716.png
P09-R02-TurkeySandwich-457450-459250_7787.png
P09-R02-TurkeySandwich-468800-471400_7852.png
P09-R02-TurkeySandwich-474650-480650_7977.png
P09-R02-TurkeySandwich-483406-484542_8082.png",What did the viewer look at immediately after putting the cheese on the sandwich?,"A: The recipe instructions
B: The deli meat container
C: The tomato container
D: The cutting board
E: The fridge",A
P10-R01-PastaSalad,"P10-R01-PastaSalad-1744981-1746881_33733.png
P10-R01-PastaSalad-1747181-1750781_33813.png
P10-R01-PastaSalad-1753531-1761081_33974.png
P10-R01-PastaSalad-1765756-1767556_34110.png
P10-R01-PastaSalad-1768738-1774778_34224.png
P10-R01-PastaSalad-1779584-1780237_34321.png
P10-R01-PastaSalad-1781051-1799860_34602.png
P10-R01-PastaSalad-1800422-1801021_34883.png
P10-R01-PastaSalad-1803597-1804453_34905.png",What did the viewer look at immediately after squeezing washing liquid onto the pot?,"A: The faucet
B: The sponge
C: The sink drain
D: The countertop
E: The eating utensil",B
P10-R01-PastaSalad,"P10-R01-PastaSalad-798988-812188_13982.png
P10-R01-PastaSalad-812578-813921_14193.png
P10-R01-PastaSalad-814338-817138_14254.png
P10-R01-PastaSalad-819788-821888_14326.png
P10-R01-PastaSalad-824721-826553_14385.png
P10-R01-PastaSalad-826584-831113_14478.png
P10-R01-PastaSalad-831113-833616_14581.png
P10-R01-PastaSalad-834049-836722_14657.png
P10-R01-PastaSalad-836938-846554_14835.png",What did the viewer look at immediately after cleaning and wiping the eating utensil?,"A: The cutting board with chopped cucumber
B: The trash bin
C: The faucet
D: The seasoning container on the counter
E: The recipe card",B
P10-R02-TurkeySandwich,"P10-R02-TurkeySandwich-262237-266837_4943.png
P10-R02-TurkeySandwich-270187-271487_5030.png
P10-R02-TurkeySandwich-273287-275787_5087.png
P10-R02-TurkeySandwich-277287-279137_5151.png
P10-R02-TurkeySandwich-289462-290762_5198.png
P10-R02-TurkeySandwich-293662-296312_5257.png
P10-R02-TurkeySandwich-296312-307849_5462.png
P10-R02-TurkeySandwich-307937-313793_5714.png
P10-R02-TurkeySandwich-313930-324230_5948.png",What did the viewer look at immediately after taking the condiment container from the refrigerator?,"A: The recipe instructions on the wall.
B: The lettuce on the counter.
C: The bread in the bowl.
D: The other condiments on the counter.
E: The stove.",C
P10-R02-TurkeySandwich,"P10-R02-TurkeySandwich-325130-330130_6170.png
P10-R02-TurkeySandwich-332280-335680_6293.png
P10-R02-TurkeySandwich-335680-340030_6406.png
P10-R02-TurkeySandwich-351355-354826_6519.png
P10-R02-TurkeySandwich-354826-356299_6592.png
P10-R02-TurkeySandwich-356299-358626_6648.png
P10-R02-TurkeySandwich-358658-360739_6713.png
P10-R02-TurkeySandwich-360739-361475_6756.png
P10-R02-TurkeySandwich-361651-372018_6918.png",What did the viewer look at immediately after compressing the sandwich and before turning on the faucet?,"A: The cutting board
B: The stove
C: The sink
D: The eating utensil
E: The washing liquid container",C
P10-R05-Cheeseburger,"P10-R05-Cheeseburger-280015-282285_2225.png
P10-R05-Cheeseburger-283950-286580_2296.png
P10-R05-Cheeseburger-287595-288235_2344.png
P10-R05-Cheeseburger-296275-302725_2447.png
P10-R05-Cheeseburger-308700-309480_2553.png
P10-R05-Cheeseburger-310860-311620_2578.png
P10-R05-Cheeseburger-311660-312630_2605.png
P10-R05-Cheeseburger-313095-314185_2636.png
P10-R05-Cheeseburger-322730-324700_2680.png",What did the viewer look at immediately after taking the onions from the fridge?,"A: The lettuce in the fridge
B: The patty on the counter
C: The eating utensil on the stove
D: The drawer handle
E: The sugar container",A
P10-R05-Cheeseburger,"P10-R05-Cheeseburger-739950-741880_8211.png
P10-R05-Cheeseburger-746275-749655_8289.png
P10-R05-Cheeseburger-751915-753625_8364.png
P10-R05-Cheeseburger-758170-759040_8403.png
P10-R05-Cheeseburger-761055-763925_8458.png
P10-R05-Cheeseburger-764240-764780_8509.png
P10-R05-Cheeseburger-764890-766040_8534.png
P10-R05-Cheeseburger-771375-772685_8570.png
P10-R05-Cheeseburger-774800-775350_8598.png",What did the viewer look at immediately after placing the tomato slices on the pizza?,"A: The cutting board
B: The faucet
C: The trash container
D: The eating utensil
E: The vegetable mixture",E
P10-R06-GreekSalad,"P10-R06-GreekSalad-535493-537093_9465.png
P10-R06-GreekSalad-537125-544613_9598.png
P10-R06-GreekSalad-545381-547726_9741.png
P10-R06-GreekSalad-550318-559718_9911.png
P10-R06-GreekSalad-559718-562126_10083.png
P10-R06-GreekSalad-562126-563773_10143.png
P10-R06-GreekSalad-564699-565866_10186.png
P10-R06-GreekSalad-565561-567193_10228.png
P10-R06-GreekSalad-566651-567908_10272.png",What did the viewer look at immediately after pouring cheese into the salad?,"A: The knife on the cutting board.
B: The fridge to store the cheese container.
C: The cheese container lid.
D: The empty cheese container.
E: The microwave.",D
P10-R06-GreekSalad,"P10-R06-GreekSalad-308940-310087_5536.png
P10-R06-GreekSalad-310087-314237_5614.png
P10-R06-GreekSalad-317812-339412_5987.png
P10-R06-GreekSalad-343262-346262_6343.png
P10-R06-GreekSalad-362312-364462_6419.png
P10-R06-GreekSalad-364462-366537_6481.png
P10-R06-GreekSalad-366537-368143_6536.png
P10-R06-GreekSalad-376943-378093_6579.png
P10-R06-GreekSalad-380268-381468_6615.png",What did the viewer look at immediately after taking the cucumber from the drawer?,"A: The cutting board on the counter.
B: The faucet in the sink.
C: The salad bowl.
D: The refrigerator door.
E: The knife on the counter.",A
P11-R01-PastaSalad,"P11-R01-PastaSalad-1132806-1135156_19438.png
P11-R01-PastaSalad-1136331-1139131_19514.png
P11-R01-PastaSalad-1140881-1144981_19616.png
P11-R01-PastaSalad-1147881-1150681_19716.png
P11-R01-PastaSalad-1157962-1158949_19771.png
P11-R01-PastaSalad-1158714-1161099_19820.png
P11-R01-PastaSalad-1162667-1164532_19882.png
P11-R01-PastaSalad-1167193-1173893_20006.png
P11-R01-PastaSalad-1180760-1182000_20122.png",What did the viewer look at immediately after putting the cucumber into the container?,"A: The recipe on the counter.
B: The eating utensil in their hand.
C: The fridge drawer where they placed the cucumber container.
D: The cutting board with remaining ingredients.
E: The microwave.",C
P11-R01-PastaSalad,"P11-R01-PastaSalad-1474811-1478531_25118.png
P11-R01-PastaSalad-1479875-1482524_25211.png
P11-R01-PastaSalad-1482730-1485075_25284.png
P11-R01-PastaSalad-1485075-1485907_25331.png
P11-R01-PastaSalad-1488718-1518418_25772.png
P11-R01-PastaSalad-1519418-1521918_26238.png
P11-R01-PastaSalad-1536918-1543418_26369.png
P11-R01-PastaSalad-1546232-1547119_26476.png
P11-R01-PastaSalad-1547018-1559918_26677.png",What did the viewer look at immediately after washing the pasta in the sink?,"A: The trash container
B: The faucet
C: The strainer on the counter
D: The onion on the cutting board
E: The pot on the stove",C
P11-R02-TurkeySandwich,"P11-R02-TurkeySandwich-314105-333475_4156.png
P11-R02-TurkeySandwich-334130-337410_4484.png
P11-R02-TurkeySandwich-337930-355190_4781.png
P11-R02-TurkeySandwich-357250-359040_5056.png
P11-R02-TurkeySandwich-359605-361545_5110.png
P11-R02-TurkeySandwich-361585-362175_5148.png
P11-R02-TurkeySandwich-366720-367890_5175.png
P11-R02-TurkeySandwich-375025-375665_5202.png
P11-R02-TurkeySandwich-375685-376975_5231.png",What did the viewer look at immediately after taking deli meat from the container in Frame 3?,"A: The plate with bread
B: The sink
C: The faucet
D: The deli meat container lid
E: The refrigerator",A
P11-R02-TurkeySandwich,"P11-R02-TurkeySandwich-448755-449875_6583.png
P11-R02-TurkeySandwich-453120-454250_6615.png
P11-R02-TurkeySandwich-454765-456285_6654.png
P11-R02-TurkeySandwich-456985-464365_6782.png
P11-R02-TurkeySandwich-467025-471735_6957.png
P11-R02-TurkeySandwich-472570-475340_7066.png
P11-R02-TurkeySandwich-476285-478845_7145.png
P11-R02-TurkeySandwich-479615-482325_7222.png
P11-R02-TurkeySandwich-482640-485150_7299.png",What did the viewer look at immediately after taking cheese from the container?,"A: The plastic bag on the counter.
B: The storage container lid.
C: The cutting board with the knife.
D: The cheese container they just opened.
E: The microwave above the counter.",A
P12-R01-PastaSalad,"P12-R01-PastaSalad-186100-187600_3538.png
P12-R01-PastaSalad-187600-189000_3580.png
P12-R01-PastaSalad-189000-191900_3643.png
P12-R01-PastaSalad-191900-193100_3704.png
P12-R01-PastaSalad-193100-194400_3742.png
P12-R01-PastaSalad-193475-196064_3800.png
P12-R01-PastaSalad-194400-195800_3859.png
P12-R01-PastaSalad-195800-200680_3950.png
P12-R01-PastaSalad-200680-203320_4059.png",What did the viewer look at immediately after taking the onion container from the fridge?,"A: The grocery bag on the floor.
B: The carrot container in the fridge.
C: The water bottle on the top shelf.
D: The bread package next to the water bottle.
E: The cutting board on the counter.",B
P12-R01-PastaSalad,"P12-R01-PastaSalad-186100-187600_3538.png
P12-R01-PastaSalad-187600-189000_3580.png
P12-R01-PastaSalad-189000-191900_3643.png
P12-R01-PastaSalad-191900-193100_3704.png
P12-R01-PastaSalad-193100-194400_3742.png
P12-R01-PastaSalad-193475-196064_3800.png
P12-R01-PastaSalad-194400-195800_3859.png
P12-R01-PastaSalad-195800-200680_3950.png
P12-R01-PastaSalad-200680-203320_4059.png",What did the viewer look at immediately after taking the onion container from the fridge?,"A: The grocery bag on the floor.
B: The carrot container in the fridge.
C: The water bottle on the top shelf.
D: The bread package next to the water bottle.
E: The cutting board on the counter.",B
P12-R02-TurkeySandwich,"P12-R02-TurkeySandwich-242214-244298_4337.png
P12-R02-TurkeySandwich-257318-265485_4486.png
P12-R02-TurkeySandwich-266860-268046_4622.png
P12-R02-TurkeySandwich-268046-274296_4732.png
P12-R02-TurkeySandwich-278712-282587_4879.png
P12-R02-TurkeySandwich-284568-288490_4993.png
P12-R02-TurkeySandwich-288490-289366_5063.png
P12-R02-TurkeySandwich-290241-296366_5165.png
P12-R02-TurkeySandwich-298074-300157_5285.png",What did the viewer look at immediately after transferring bread from the container to the plate?,"A: The lettuce container
B: The paper towel on the counter
C: The sink faucet
D: The cutting board with vegetables
E: The bread container",E
P12-R02-TurkeySandwich,"P12-R02-TurkeySandwich-36940-59142_320.png
P12-R02-TurkeySandwich-60206-62126_669.png
P12-R02-TurkeySandwich-62241-63673_719.png
P12-R02-TurkeySandwich-68111-69986_768.png
P12-R02-TurkeySandwich-70640-73765_841.png
P12-R02-TurkeySandwich-78516-81974_937.png
P12-R02-TurkeySandwich-81974-85182_1034.png
P12-R02-TurkeySandwich-85182-85891_1091.png
P12-R02-TurkeySandwich-85891-87224_1122.png",What did the viewer look at immediately after taking the lettuce from the fridge?,"A: The recipe instructions
B: The deli meat container
C: The cheese container
D: The grocery bag
E: The cutting board",A
P14-R01-PastaSalad,"P14-R01-PastaSalad-762765-764431_15129.png
P14-R01-PastaSalad-764431-765223_15166.png
P14-R01-PastaSalad-766455-768747_15212.png
P14-R01-PastaSalad-770531-772531_15276.png
P14-R01-PastaSalad-772531-777822_15382.png
P14-R01-PastaSalad-777850-779141_15478.png
P14-R01-PastaSalad-779141-780700_15520.png
P14-R01-PastaSalad-780704-781662_15557.png
P14-R01-PastaSalad-781662-782448_15584.png",What did the viewer look at immediately after pouring the pasta from the pot into the strainer?,"A: The stove
B: The faucet
C: The countertop
D: The sink
E: The strainer",E
P14-R01-PastaSalad,"P14-R01-PastaSalad-468995-470120_8488.png
P14-R01-PastaSalad-470121-472121_8535.png
P14-R01-PastaSalad-475434-477336_8593.png
P14-R01-PastaSalad-477484-482991_8701.png
P14-R01-PastaSalad-484707-489678_8854.png
P14-R01-PastaSalad-491682-493044_8947.png
P14-R01-PastaSalad-493979-497771_9023.png
P14-R01-PastaSalad-500955-502298_9099.png
P14-R01-PastaSalad-502301-503426_9136.png",What did the viewer look at immediately after washing their hand?,"A: The faucet
B: The drawer
C: The eating utensil
D: The bell pepper
E: The cutting board",B
P14-R02-TurkeySandwich,"P14-R02-TurkeySandwich-621267-627717_10955.png
P14-R02-TurkeySandwich-630342-643942_11245.png
P14-R02-TurkeySandwich-648792-654492_11523.png
P14-R02-TurkeySandwich-660148-661499_11625.png
P14-R02-TurkeySandwich-662392-663792_11666.png
P14-R02-TurkeySandwich-667342-670992_11739.png
P14-R02-TurkeySandwich-671128-672457_11811.png
P14-R02-TurkeySandwich-672517-677417_11903.png
P14-R02-TurkeySandwich-680817-686767_12061.png",What did the viewer look at immediately after turning on the faucet?,"A: The cutting board
B: The washing liquid container
C: The sponge
D: The storage container
E: The grocery bag",B
